Ia,Ib,Ic,Va,Vb,Vc,F,A,B,C,G,L,Rf
-4.88375071359442,-0.375861375197092,0.72672580900228,-0.0039356370749107,-0.806168406173927,0.795784221728813,1,1,0,0,1,1,0.01
-4.00264997440539,-0.503681475464767,0.683483718690624,0.0883386579532252,-0.910762995492072,0.616771100302848,1,1,0,0,1,1,0.01
-2.65731431283472,-0.582069135587646,0.573466068299331,0.172241063082968,-0.926145759536907,0.377444123911163,1,1,0,0,1,1,0.01
-0.985690903913075,-0.603427160187963,0.407366217032392,0.239600177482186,-0.85103717074943,0.101004039903999,1,1,0,0,1,1,0.01
0.842889185492777,-0.565605590454247,0.201502462169695,0.28371876494864,-0.692455930003983,-0.185155819134447,1,1,0,0,1,1,0.01
2.64429906977109,-0.472350019001999,-0.0240171714784403,0.300350870743081,-0.46622712802322,-0.453326186375713,1,1,0,0,1,1,0.01
4.2375404136671,-0.332768719348887,-0.247097019317918,0.287775600219298,-0.194236512833898,-0.676997574480182,1,1,0,0,1,1,0.01
5.46244344611035,-0.160541075668577,-0.44591666559805,0.24728703430916,0.096644492585882,-0.834522556067088,1,1,0,0,1,1,0.01
6.19528898027027,0.0274718601830565,-0.601016468195993,0.182773181808603,0.378162896654122,-0.910261020480479,1,1,0,0,1,1,0.01
6.36088561405587,0.21286202976451,-0.697218220107817,0.100589057186925,0.622590874526432,-0.896970001122752,1,1,0,0,1,1,0.01
5.93989749237937,0.377470216269944,-0.725116958898344,0.0087344224170976,0.806130577395941,-0.795822050875434,1,1,0,0,1,1,0.01
4.97069968984256,0.505185028690693,-0.681980156454693,-0.0837800704232033,0.910721134853305,-0.616812961344155,1,1,0,0,1,1,0.01
3.54560225646127,0.583490951142532,-0.572044243755907,-0.167924442695481,0.926188002452695,-0.377401881398243,1,1,0,0,1,1,0.01
1.80177964475754,0.604724750407238,-0.406068617845716,-0.235457608479175,0.85098149213591,-0.101059718911548,1,1,0,0,1,1,0.01
-0.0921710956324142,0.566795602551235,-0.200312441126386,-0.27977992583949,0.692480252633631,0.185180141369184,1,1,0,0,1,1,0.01
-1.95276256651127,0.473417048217751,0.0250842096193656,-0.296556569639187,0.466194105641768,0.453293163599657,1,1,0,0,1,1,0.01
-3.59959011282682,0.333720255244736,0.248048564117848,-0.284149155079776,0.194270749454278,0.677031810708913,1,1,0,0,1,1,0.01
-4.87301356945924,0.161378795971779,0.446754394784322,-0.243779423538259,-0.0966629204263317,0.834504127836524,1,1,0,0,1,1,0.01
-5.64979525659757,-0.0267439690139339,0.601744368227196,-0.179399420294099,-0.378140573095306,0.910283343650804,1,1,0,0,1,1,0.01
0.343310078401473,0.343881830290611,-0.687191908692028,0.133617856438492,0.72579092846546,-0.859408784903918,0,0,0,0,0,2,0.25
0.142552309287245,0.510903926714347,-0.653456236001564,-0.155739046712533,0.867435036647495,-0.711695989935063,0,0,0,0,0,2,0.25
-0.0721594295842973,0.627915190163304,-0.555755760578991,-0.429851057374015,0.924168614272713,-0.494317556898816,0,0,0,0,0,2,0.25
-0.279807676009435,0.683461743546572,-0.403654067537133,-0.661886241475617,0.89043813509891,-0.228551893623293,0,0,0,0,0,2,0.25
-0.460066385932195,0.672106300492023,-0.212039914559822,-0.82913140597387,0.769545349226059,0.059586056747803,0,0,0,0,0,2,0.25
-0.59529058683045,0.594960410157461,0.0003301766729986,-0.915215407938994,0.573324104704388,0.341891303234709,0,0,0,0,0,2,0.25
-0.672243594161877,0.45957565010408,0.212667944057819,-0.911711744583287,0.320981906052445,0.590729838530983,0,0,0,0,0,2,0.25
-0.683392713073581,0.279204423722629,0.404188289350986,-0.818963385354207,0.037219760038391,0.781743625315902,0,0,0,0,0,2,0.25
-0.627646591078453,0.0715027231721922,0.556143867906306,-0.646049183841038,-0.250185715571985,0.896234899413159,0,0,0,0,0,2,0.25
-0.51046204736254,-0.143198161932787,0.653660209295387,-0.409895186278208,-0.513101269675015,0.922996455953365,0,0,0,0,0,2,0.25
-0.343309921736902,-0.343881813044534,0.687191734781502,-0.133617792102861,-0.725790896654615,0.859408688757572,0,0,0,0,0,2,0.25
-0.142552229017712,-0.510903916181528,0.653456145199309,0.155739042459767,-0.867435053885611,0.711696011425949,0,0,0,0,0,2,0.25
0.072159469012996,-0.627915184181244,0.555755715168318,0.429851054527721,-0.924168624210193,0.49431756968256,0,0,0,0,0,2,0.25
0.279807695343754,-0.683461738862512,0.403654043518818,0.661886250449414,-0.890438130524112,0.228551880074621,0,0,0,0,0,2,0.25
0.460066394792095,-0.672106296441647,0.212039901649602,0.829131408530544,-0.769545348594369,-0.059586059936218,0,0,0,0,0,2,0.25
0.595290589910464,-0.594960406743026,-0.0003301831674022,0.915215407449494,-0.573324106209538,-0.341891301240023,0,0,0,0,0,2,0.25
0.672243594315363,-0.459575646957034,-0.212667947358312,0.911711745613498,-0.320981905722787,-0.590729839890752,0,0,0,0,0,2,0.25
0.683392711770513,-0.279204420653144,-0.404188291117367,0.818963385846391,-0.0372197598964728,-0.781743625950034,0,0,0,0,0,2,0.25
0.627646588977758,-0.0715027201829387,-0.556143868794834,0.646049183818698,0.250185715349656,-0.896234899168467,0,0,0,0,0,2,0.25
0.510462044841951,0.143198164868407,-0.653660209710389,0.409895186390818,0.513101269628589,-0.922996456019585,0,0,0,0,0,2,0.25
0.343309919015913,0.343881815962726,-0.687191734978681,0.133617792211697,0.725790896646315,-0.859408688858144,0,0,0,0,0,2,0.25
0.142552226192973,0.510903919085294,-0.653456145278315,-0.155739042439065,0.867435053814263,-0.711696011375327,0,0,0,0,0,2,0.25
-0.0721594718920054,0.627915187070696,-0.55575571517874,-0.429851054517831,0.924168624136323,-0.494317569618535,0,0,0,0,0,2,0.25
-0.279807698245779,0.683461741742746,-0.403654043497007,-0.661886250431718,0.890438130463334,-0.228551880031615,0,0,0,0,0,2,0.25
-0.460066397702248,0.672106299314186,-0.21203990161197,-0.829131408520504,0.769545348530047,0.0595860599904876,0,0,0,0,0,2,0.25
-0.595290592822065,0.5949604096076,0.0003301832144474,-0.91521540744487,0.573324106141757,0.341891301303218,0,0,0,0,0,2,0.25
-0.672243597224183,0.459575649814144,0.212667947410036,-0.911711745607562,0.320981905657106,0.590729839950573,0,0,0,0,0,2,0.25
-0.683392714674263,0.279204423503153,0.404188291171125,-0.818963385840835,0.0372197598311624,0.781743626009724,0,0,0,0,0,2,0.25
-0.627646591875469,0.0715027230258354,0.556143868849667,-0.646049183814326,-0.250185715415541,0.896234899229911,0,0,0,0,0,2,0.25
-0.510462047733068,-0.143198162032587,0.653660209765702,-0.409895186386423,-0.513101269694149,0.922996456080709,0,0,0,0,0,2,0.25
-0.343309921900097,-0.3438818131339,0.687191735034054,-0.133617792207153,-0.725790896711484,0.859408688918765,0,0,0,0,0,2,0.25
-0.142552229070078,-0.510903916263422,0.653456145333562,0.15573904244343,-0.867435053879278,0.711696011435947,0,0,0,0,0,2,0.25
0.0721594690220385,-0.627915184255743,0.555755715233767,0.429851054522151,-0.924168624201085,0.494317569678999,0,0,0,0,0,2,0.25
0.279807695382975,-0.683461738934661,0.403654043551742,0.661886250436024,-0.890438130527712,0.228551880091663,0,0,0,0,0,2,0.25
0.460066394846605,-0.672106296512925,0.212039901666369,0.829131408524745,-0.769545348594087,-0.0595860599306793,0,0,0,0,0,2,0.25
0.595290589973554,-0.594960406813119,-0.0003301831604025,0.915215407448962,-0.573324106205412,-0.341891301243714,0,0,0,0,0,2,0.25
0.67224359438277,-0.459575647026402,-0.212667947356351,0.911711745611597,-0.320981905720382,-0.590729839891361,0,0,0,0,0,2,0.25
0.683392711839905,-0.279204420722115,-0.404188291117792,0.818963385844713,-0.03721975989399,-0.78174362595074,0,0,0,0,0,2,0.25
0.627646589048121,-0.071502720251469,-0.55614386879667,0.646049183817928,0.250185715353116,-0.896234899171193,0,0,0,0,0,2,0.25
0.510462044912692,0.143198164800296,-0.65366020971302,0.409895186389833,0.513101269632131,-0.922996456022127,0,0,0,0,0,2,0.25
0.343309919086652,0.343881815894964,-0.687191734981657,0.133617792210382,0.725790896649873,-0.859408688860339,1,1,0,0,1,2,0.25
0.159664304296985,0.510788239115182,-0.653572033789764,-0.102652594350044,0.869212655184287,-0.709910937404079,1,1,0,0,1,2,0.25
-0.435628585300308,0.616008466296266,-0.56766247788618,-0.232946463611435,0.927295723223803,-0.491192385714108,1,1,0,0,1,2,0.25
-1.34235618483617,0.664926788032686,-0.422188709561384,-0.33841382844594,0.890621536559955,-0.228364334334595,1,1,0,0,1,2,0.25
-2.42861602140424,0.651367020048567,-0.232779129813886,-0.422146561757892,0.772712132977037,0.0627507359437826,1,1,0,0,1,2,0.25
-3.55428786731929,0.579850653480477,-0.0147795800712307,-0.491591291586426,0.565841975053544,0.334408224938493,1,1,0,0,1,2,0.25
-4.57562488187203,0.456530095054786,0.209622419305962,-0.490520494923933,0.318654965002517,0.58840387132879,1,1,0,0,1,2,0.25
-5.3636959812287,0.291488622007411,0.416472497399893,-0.44745894210406,0.0308496398443564,0.775373389693138,1,1,0,0,1,2,0.25
-5.81643041620245,0.101122451987388,0.585763598257875,-0.368299327153599,-0.25649336833361,0.88992713041324,1,1,0,0,1,2,0.25
-5.86722734349046,-0.0973093849510176,0.699548985813856,-0.2526573189949,-0.520173019632852,0.915924822740896,1,1,0,0,1,2,0.25
-5.49122530198058,-0.285092029727834,0.74598151797133,-0.113314802205828,-0.731338080959035,0.853861488942749,1,1,0,0,1,2,0.25
-4.70835833512034,-0.443827776779338,0.720532282882663,0.0347656012071489,-0.870573869281166,0.708557175340877,1,1,0,0,1,2,0.25
-3.57979480561057,-0.558900832910388,0.624770063925789,0.177668164410499,-0.926652530692851,0.491833672256261,1,1,0,0,1,2,0.25
-2.20285655015263,-0.618967863705699,0.468147916385748,0.302459454968974,-0.889368656910348,0.229621352860749,1,1,0,0,1,2,0.25
-0.700504409273467,-0.618404984306819,0.265741211382158,0.39613376450826,-0.76663829105949,-0.0566790032336786,1,1,0,0,1,2,0.25
0.79056641883157,-0.557523858446751,0.0371063625502057,0.450087086777402,-0.568094222872216,-0.336661417698619,1,1,0,0,1,2,0.25
2.13344764788272,-0.442183401537481,-0.195275704478315,0.458794252556726,-0.314049665823238,-0.583797599741735,1,1,0,0,1,2,0.25
3.20478266218434,-0.283872304543274,-0.408856177548638,0.422322167380977,-0.0294932377266941,-0.774017103680559,1,1,0,0,1,2,0.25
3.90675936986205,-0.0980606551781536,-0.582701806351493,0.343233297752051,0.258305877885147,-0.88811473660546,1,1,0,0,1,2,0.25
4.17689610405924,0.0970723894931745,-0.699785987640791,0.230168404878658,0.520672280687998,-0.91542544482076,1,1,0,0,1,2,0.25
3.99428398539555,0.282366674313085,-0.748706879176873,0.093927556052434,0.732012158877049,-0.853187426473999,1,1,0,0,1,2,0.25
3.381635734907,0.439744775654488,-0.724615291254742,-0.052031537084376,0.871894602189752,-0.707236462898156,1,1,0,0,1,2,0.25
2.40321757083125,0.55379046449133,-0.629880440298308,-0.193380091350908,0.926243860454623,-0.492242333174123,1,1,0,0,1,2,0.25
1.15859069625528,0.613352364465274,-0.47376342330836,-0.316242573544953,0.890059609358615,-0.22893040100698,1,1,0,0,1,2,0.25
-0.227082281585554,0.612639597444584,-0.271506606009333,-0.408544582624106,0.766709713016312,0.0567504245988691,1,1,0,0,1,2,0.25
-1.61520351608564,0.551719813755138,-0.042910415159481,-0.461196176957094,0.568276214916617,0.336843410202731,1,1,0,0,1,2,0.25
-2.86729722549541,0.436588402993578,0.189680698074553,-0.469072873995506,0.314278013849044,0.584025948268631,1,1,0,0,1,2,0.25
