Ia,Ib,Ic,Va,Vb,Vc,F,A,B,C,G,L,Rf
0.122025594514286,-0.646677129002431,0.524651534488133,0.488690924859242,-0.924412148315793,0.435721223456438,0,1,0,0,1,10,0.01
0.325031207399854,-0.686859411610188,0.361828204210317,0.707435504578003,-0.869717817628421,0.162282313050379,0,1,0,0,1,10,0.01
0.496220500918831,-0.659807109325662,0.163586608406812,0.856931368118279,-0.729889447274689,-0.127041920843616,0,1,0,0,1,10,0.01
0.618836274276026,-0.56816828998105,-0.0506679842949977,0.92254481875783,-0.518614412386324,-0.403930406371521,0,1,0,0,1,10,0.01
0.6808760412613,-0.420913199699121,-0.2599628415622,0.897853154792262,-0.256573785417923,-0.641279369374326,0,1,0,0,1,10,0.01
0.676266917226043,-0.232456192703332,-0.443810724522733,0.785273368327379,0.0305820713184662,-0.815855439645841,0,1,0,0,1,10,0.01
0.60546007534487,-0.0212447538957281,-0.584215321449159,0.59582555325186,0.314744341832996,-0.910569895084873,0,1,0,0,1,10,0.01
0.475386582641766,0.192046269496455,-0.667432852138236,0.348054181665909,0.568097243212791,-0.916151424878615,0,1,0,0,1,10,0.01
0.298778938858212,0.386538466017526,-0.685317404875748,0.0662128417448813,0.765840828257284,-0.832053670002106,0,1,0,0,1,10,0.01
0.0929247306659373,0.543193584365059,-0.636118315031002,-0.222109872455668,0.888618577101781,-0.666508704646095,0,1,0,0,1,10,0.01
-0.122025597766213,0.646677130074687,-0.524651532308475,-0.488690924807297,0.924412148246538,-0.435721223439232,1,1,0,0,1,10,0.01
-0.544786927063191,0.690151871691318,-0.358535669404984,-0.551193010894031,0.89582840668561,-0.136174369969536,1,1,0,0,1,10,0.01
-1.00760214642155,0.680945373595927,-0.142448326675351,-0.688130566748741,0.697803496138608,0.0949564281535571,1,1,0,0,1,10,0.01
-1.465723877116,0.613355775081128,0.0958553678387101,-0.780090218730092,0.507055510785255,0.392370058801157,1,1,0,0,1,10,0.01
-1.86430902418116,0.490976299569307,0.330025923075558,-0.819063157117032,0.255976446327549,0.640682817628259,1,1,0,0,1,10,0.01
-2.15036693670723,0.323459477272631,0.53481401304367,-0.653764297218202,-0.0490810231085407,0.797356786360441,1,1,0,0,1,10,0.01
-2.28466464751876,0.127024742710259,0.689995302288685,-0.459103466338009,-0.320747979893146,0.904565923713538,1,1,0,0,1,10,0.01
-2.24999791323672,-0.0820595954863054,0.777419524023044,-0.274293054009266,-0.561115288886594,0.923133411434023,1,1,0,0,1,10,0.01
-2.04651647637142,-0.281773122012486,0.790082750055197,-0.0597026586902005,-0.777033661889972,0.820860866588347,1,1,0,0,1,10,0.01
-1.68700910398512,-0.454344629744674,0.724967271092688,0.182606285977321,-0.878951239620106,0.676176003279463,1,1,0,0,1,10,0.01
-1.20027187635258,-0.583222944092629,0.588105719466173,0.424314145112406,-0.917507992912829,0.442625385399643,1,1,0,0,1,10,0.01
-0.631003940385328,-0.654743073543757,0.393944542986739,0.606780496819861,-0.861165507236853,0.170834631584213,1,1,0,0,1,10,0.01
-0.032144554810278,-0.663199532656972,0.160194186020854,0.716717379775102,-0.710687585365282,-0.107840061302803,1,1,0,0,1,10,0.01
0.541147642040882,-0.607352638126096,-0.0898523316154216,0.767334325379185,-0.510097482216728,-0.395413476249704,1,1,0,0,1,10,0.01
1.03624841772663,-0.492636767579709,-0.331686408572,0.745161193495123,-0.243958954508603,-0.628664538136055,1,1,0,0,1,10,0.01
1.40734940489629,-0.330529228731769,-0.541883759625223,0.647628532655859,0.0425498378830212,-0.803887673169885,1,1,0,0,1,10,0.01
1.61984867737987,-0.136472300703663,-0.699442867348932,0.486205289246219,0.321041531578651,-0.904272705498558,1,1,0,0,1,10,0.01
1.65507063972265,0.0702263809055933,-0.789252739821023,0.275280187930871,0.573693264532523,-0.910555403582729,1,1,0,0,1,10,0.01
1.51167416844109,0.269376112234607,-0.802479757743728,0.0406616867044745,0.765361183618692,-0.832533314651868,1,1,0,0,1,10,0.01
1.205307880354,0.441761911682684,-0.737549986801306,-0.199560909347639,0.884097507297831,-0.671029774524313,1,1,0,0,1,10,0.01
0.767391465576726,0.570348683462794,-0.600979978011148,-0.42223818804491,0.917906406313761,-0.442226965435951,1,1,0,0,1,10,0.01
0.242030193568162,0.642645299393861,-0.406042314413951,-0.601667967896396,0.858360187671939,-0.173639942967227,1,1,0,0,1,10,0.01
-0.318075113827971,0.651619813072341,-0.171773902652013,-0.722405042070994,0.717477265075809,0.114629738675198,1,1,0,0,1,10,0.01
-0.856942244040663,0.59636988152783,0.0788695778450729,-0.772347514395262,0.506039625537156,0.391355619553339,1,1,0,0,1,10,0.01
-1.32092956069724,0.482450067071802,0.321499710933642,-0.747294455663757,0.243793870431407,0.628499454421889,1,1,0,0,1,10,0.01
-1.66376594756583,0.320954008100885,0.532308541914533,-0.649908125432929,-0.0407598885581881,0.805677622439713,1,1,0,0,1,10,0.01
-1.85109781561327,0.127707261669908,0.69067783121298,-0.488090888446562,-0.32271038059541,0.902603856356161,1,1,0,0,1,10,0.01
-1.8638676312157,-0.0782871887229833,0.781191934896701,-0.278428585200286,-0.572320257421764,0.911928410703991,1,1,0,0,1,10,0.01
-1.70017381885577,-0.276885636700958,0.794970236172579,-0.041875889807133,-0.765514705913976,0.832379792379895,1,1,0,0,1,10,0.01
-1.37549871050175,-0.448602131201878,0.730709770169587,0.198708155669103,-0.884772565615065,0.67035471616714,1,1,0,0,1,10,0.01
-0.921117278395391,-0.576623234909422,0.594705429444151,0.419536120132228,-0.9167202364762,0.443413135243733,1,1,0,0,1,10,0.01
-0.381028263292312,-0.648411941871438,0.400275674809868,0.599440143946054,-0.859160264309295,0.172839866316808,1,1,0,0,1,10,0.01
0.19231579419938,-0.656893129804959,0.166500588785934,0.720724350996591,-0.717554177202123,-0.114706650824261,1,1,0,0,1,10,0.01
0.743166486315826,-0.601241944770814,-0.0837416382288517,0.771188577368014,-0.505417041195091,-0.390733035234098,1,1,0,0,1,10,0.01
1.21793219801806,-0.48689521166434,-0.325944852674102,0.746167368861214,-0.24417607745565,-0.628881661466518,1,1,0,0,1,10,0.01
1.57044123167168,-0.32502622512172,-0.536380756090414,0.648023045900717,0.0411509283111152,-0.805286582708233,1,1,0,0,1,10,0.01
1.76647016420459,-0.131476166577059,-0.69444673328236,0.486385436497973,0.322529273847013,-0.902784963126339,1,1,0,0,1,10,0.01
1.78707322750436,0.0748266731285762,-0.784652447660464,0.277118392916657,0.572161112855611,-0.912087555291542,1,1,0,0,1,10,0.01
1.63045148186458,0.273691801918778,-0.798164068131176,0.0405795369303653,0.765920333604316,-0.83197416471077,1,1,0,0,1,10,0.01
1.31213584095021,0.445656448792278,-0.73365544976262,-0.199948528200895,0.884644587475861,-0.670482694327492,1,1,0,0,1,10,0.01
0.524047135837787,0.122945947603765,-0.646993083441508,0.43461039903211,0.489759365262637,-0.924369764294743,0,1,0,0,1,10,0.25
0.361032747296684,0.325855017086529,-0.686887764383178,0.161042719876671,0.708245861350024,-0.869288581226679,0,1,0,0,1,10,0.25
0.162678015301645,0.496867113205758,-0.659545128507374,-0.128288826922405,0.857404334642947,-0.729115507720546,0,1,0,0,1,10,0.25
-0.0516007474265765,0.619242386484012,-0.56764163905741,-0.405062592091016,0.922634090185841,-0.517571498094782,0,1,0,0,1,10,0.25
-0.26082845562825,0.681001896481263,-0.420173440852989,-0.642186007583134,0.897549992028788,-0.255363984445609,0,1,0,0,1,10,0.25
-0.444524449481633,0.676100194178569,-0.231575744696913,-0.816447774164936,0.784607447861817,0.0318403263031006,0,1,0,0,1,10,0.25
-0.584707289169916,0.605017093257481,-0.0203098040875447,-0.910789944418976,0.594862059469689,0.315927884949298,0,1,0,0,1,10,0.25
-0.667654903646073,0.474710703420333,0.192944200225758,-0.91597765049612,0.346887427643316,0.569090222852819,0,1,0,0,1,10,0.25
-0.685247803358069,0.297936322305225,0.38731148105286,-0.831503080147846,0.0649570378113329,0.766546042336505,0,1,0,0,1,10,0.25
-0.635763873202504,0.09199785813582,0.543766015066696,-0.665635195280034,-0.223331799638516,0.888966994918521,0,1,0,0,1,10,0.25
-0.52404694534193,-0.122945997290196,0.646992942632133,-0.43461029992792,-0.489759364552774,0.924369664480652,0,1,0,0,1,10,0.25
-0.361032651189379,-0.325855041760545,0.686887692949928,-0.161042720142383,-0.708245870485938,0.869288590628321,0,1,0,0,1,10,0.25
-0.162677965705251,-0.496867124230215,0.659545089935464,0.128288843154731,-0.857404335989074,0.729115492834352,0,1,0,0,1,10,0.25
0.0516007724346701,-0.619242390546909,0.567641618112228,0.405062600617691,-0.922634091210335,0.517571490592616,0,1,0,0,1,10,0.25
0.260828467352013,-0.681001896999899,0.420173429647871,0.642186008509122,-0.897549993214641,0.255363984705456,0,1,0,0,1,10,0.25
0.444524454485312,-0.676100192790806,0.231575738305477,0.816447775519877,-0.784607448287691,-0.0318403272322318,0,1,0,0,1,10,0.25
0.584707290723445,-0.605017090878825,0.0203098001553612,0.910789945734269,-0.594862059644811,-0.315927886089448,0,1,0,0,1,10,0.25
0.667654903341073,-0.474710700543907,-0.192944202797185,0.915977650211719,-0.346887427959311,-0.569090222252377,0,1,0,0,1,10,0.25
0.685247802084236,-0.297936319169962,-0.387311482914296,0.831503080295738,-0.064957037920947,-0.766546042374802,0,1,0,0,1,10,0.25
0.635763871446613,-0.0919978548655874,-0.543766016581044,0.665635195457264,0.223331799568626,-0.888966995025845,0,1,0,0,1,10,0.25
0.524046943333613,0.122946000625134,-0.646992943958764,0.434610299933129,0.489759364469354,-0.924369664402444,0,1,0,0,1,10,0.25
0.361032649046616,0.32585504512453,-0.68688769417116,0.161042720142851,0.708245870418967,-0.869288590561814,0,1,0,0,1,10,0.25
0.162677963498,0.496867127606183,-0.659545091104192,-0.128288843146314,0.857404335930086,-0.729115492783741,0,1,0,0,1,10,0.25
-0.0516007746721686,0.619242393925156,-0.567641619252992,-0.405062600628301,0.92263409115034,-0.517571490521994,0,1,0,0,1,10,0.25
-0.260828469603798,0.681001900375135,-0.420173430771337,-0.642186008524551,0.897549993156367,-0.25536398463175,0,1,0,0,1,10,0.25
-0.444524456741642,0.676100196160606,-0.23157573941896,-0.816447775534193,0.784607448230987,0.031840327303291,0,1,0,0,1,10,0.25
-0.584707292979179,0.605017094241871,-0.020309801262685,-0.910789945749273,0.594862059588487,0.315927886160834,0,1,0,0,1,10,0.25
-0.667654905593954,0.474710703899424,0.192944201694536,-0.915977650228585,0.346887427903094,0.569090222325432,0,1,0,0,1,10,0.25
-0.685247804332954,0.297936322517589,0.38731148181537,-0.831503080312741,0.0649570378650127,0.766546042447666,0,1,0,0,1,10,0.25
-0.635763873690397,0.0919978582051595,0.543766015485241,-0.665635195474113,-0.223331799624245,0.888966995098281,0,1,0,0,1,10,0.25
-0.524046945572115,-0.122945997293709,0.646992942865826,-0.43461029995014,-0.489759364524815,0.924369664474915,0,1,0,0,1,10,0.25
-0.361032651279658,-0.325855041801282,0.686887693080939,-0.161042720159887,-0.708245870474192,0.869288590634067,0,1,0,0,1,10,0.25
-0.162677965725472,-0.496867124291106,0.659545090016572,0.128288843129394,-0.857404335985072,0.729115492855617,0,1,0,0,1,10,0.25
0.0516007724503083,-0.619242390618223,0.567641618167902,0.405062600611457,-0.922634091205024,0.517571490593553,0,1,0,0,1,10,0.25
0.260828467387559,-0.681001897076309,0.420173429688734,0.642186008507745,-0.89754999321076,0.255363984702958,0,1,0,0,1,10,0.25
0.444524454531016,-0.676100192869846,0.231575738338811,0.816447775517421,-0.784607448285032,-0.0318403272324617,0,1,0,0,1,10,0.25
0.58470729077414,-0.60501709095913,0.0203098001849687,0.910789945732555,-0.594862059642167,-0.315927886090349,0,1,0,0,1,10,0.25
0.667654903394467,-0.474710700624658,-0.192944202769829,0.915977650211764,-0.346887427956362,-0.569090222255356,0,1,0,0,1,10,0.25
0.685247802138979,-0.297936319250761,-0.387311482888241,0.831503080295801,-0.0649570379179311,-0.766546042377954,0,1,0,0,1,10,0.25
0.635763871501894,-0.0919978549462379,-0.543766016555677,0.665635195457098,0.223331799571757,-0.888966995028859,0,1,0,0,1,10,0.25
0.524046943389047,0.122946000544749,-0.646992943933812,0.434610299933062,0.489759364472739,-0.924369664405735,1,1,0,0,1,10,0.25
0.561668843543626,0.321273611383486,-0.691469449053041,0.0221962223383217,0.665974292273926,-0.911548541785742,1,1,0,0,1,10,0.25
0.411124124060938,0.480212315228714,-0.6761999724779,-0.195254230225419,0.897338294544929,-0.689183496723873,1,1,0,0,1,10,0.25
0.112782059291709,0.600346373510761,-0.586537196159396,-0.36031035901278,0.924257786100547,-0.515941501473919,1,1,0,0,1,10,0.25
-0.291635177599442,0.67186146516475,-0.429313781787791,-0.45525383686834,0.878383982323739,-0.274533408544216,1,1,0,0,1,10,0.25
-0.757573554025159,0.686754799926325,-0.220921147395522,-0.695964693918975,0.791125171239857,0.0383567535104609,1,1,0,0,1,10,0.25
-1.23338383317612,0.63954202043176,0.0142151641994874,-0.819688383038917,0.583855711982897,0.304922987195962,1,1,0,0,1,10,0.25
-1.65852958141758,0.535952833170804,0.254186344874407,-0.783902185916288,0.321063626796278,0.54326628361813,1,1,0,0,1,10,0.25
-1.97876594740662,0.381337367464733,0.470712526563577,-0.675947036834665,0.0731184101099294,0.774707285437945,1,1,0,0,1,10,0.25
-2.15812058097368,0.191703932188259,0.643472088028439,-0.534719049128803,-0.238226718545896,0.874072244626656,1,1,0,0,1,10,0.25
-2.1753152589943,-0.0151694042075318,0.754769535608772,-0.368328581768066,-0.492328030731716,0.921800969688925,1,1,0,0,1,10,0.25
-2.0216046860126,-0.221391465824034,0.791351265956686,-0.14156574011957,-0.705732377091476,0.871802048727406,1,1,0,0,1,10,0.25
-1.70603259720536,-0.405388020632475,0.751024189555008,0.117696407630619,-0.863475739073158,0.723044099937856,1,1,0,0,1,10,0.25
-1.2556057860218,-0.550082437777362,0.636801567402657,0.349779172028134,-0.908851556173677,0.531354025761546,1,1,0,0,1,10,0.25
-0.711652323431521,-0.641540838377643,0.459634484581529,0.54331348723669,-0.887848383770893,0.265065592710313,1,1,0,0,1,10,0.25
-0.124383461692804,-0.670565220800253,0.237110706364228,0.686143263982341,-0.774522450642317,-0.0217553292407165,1,1,0,0,1,10,0.25
0.452348067205434,-0.634907459087001,-0.00958057191244913,0.762348099155443,-0.580063317663302,-0.301129143464556,1,1,0,0,1,10,0.25
0.964528917275171,-0.537576842447186,-0.255810348563118,0.766534171210594,-0.336303516719712,-0.558506310951414,1,1,0,0,1,10,0.25
1.36387526106462,-0.388117968097239,-0.477493135735735,0.690565737609048,-0.0531962056184085,-0.754785210065777,1,1,0,0,1,10,0.25
1.61328412978766,-0.201472345403642,-0.653240511002233,0.548593649203667,0.232354232555235,-0.879944561761011,1,1,0,0,1,10,0.25
1.69014897779412,0.0043930387137576,-0.765545909741805,0.355404537238494,0.493155247852562,-0.92097378078528,1,1,0,0,1,10,0.25
1.58864499337141,0.209295788130966,-0.803446955032108,0.12481396746178,0.710396890497109,-0.867137570322624,1,1,0,0,1,10,0.25
1.31998796738313,0.393203784616813,-0.763208437953063,-0.118029248627949,0.854516503598402,-0.732003324913493,1,1,0,0,1,10,0.25
0.911582183277881,0.538222433637946,-0.648661583390112,-0.349901910199598,0.915328244893141,-0.524877336577528,1,1,0,0,1,10,0.25
0.404587992462954,0.630043237551495,-0.471132097436002,-0.546930765497424,0.888270270409791,-0.264643707187727,1,1,0,0,1,10,0.25
-0.150358369514656,0.659833920474435,-0.247842018937074,-0.689454764464476,0.772277106960447,0.0195099862278819,1,1,0,0,1,10,0.25
-0.698072933618015,0.624727008448793,-0.000599890878126899,-0.765733898145014,0.582483081632512,0.303548908401784,1,1,0,0,1,10,0.25
-1.184194897405,0.528107191167506,0.246340685149862,-0.767439149877122,0.334657957406812,0.556860752024603,1,1,0,0,1,10,0.25
-1.56047652477949,0.379515052691799,0.468890208186398,-0.693771839230308,0.0535850435270409,0.755174048305172,1,1,0,0,1,10,0.25
-1.78942578236275,0.19349289968888,0.645261053175368,-0.552207207053987,-0.231435776678179,0.880863018240093,1,1,0,0,1,10,0.25
-1.84806596337313,-0.0117049402497377,0.758233996125711,-0.356358157804883,-0.494682778460407,0.919446250734758,1,1,0,0,1,10,0.25
-1.73018857559882,-0.215957441012928,0.796785290094551,-0.126016911532165,-0.709232846630161,0.868301614673017,1,1,0,0,1,10,0.25
-1.44689641332426,-0.399292849766547,0.757119360775554,0.116405940214984,-0.854310027908315,0.7322098011266,1,1,0,0,1,10,0.25
-1.02552635195762,-0.543722231781302,0.643161773248202,0.34765062690034,-0.916088380629045,0.524117201362823,1,1,0,0,1,10,0.25
-0.506961256577854,-0.635087694176259,0.466087628840904,0.544742138983152,-0.887734172593247,0.265179805512525,1,1,0,0,1,10,0.25
0.0583536033227941,-0.664440927886214,0.243234999583105,0.688449084342503,-0.772712404691456,-0.0199452834481777,1,1,0,0,1,10,0.25
0.615347330689146,-0.628888985314026,-0.00356209790089347,0.764677601374019,-0.582150729857028,-0.303216556116058,1,1,0,0,1,10,0.25
1.10975107380028,-0.531910098842398,-0.250143604710286,0.765955815578227,-0.334391583815568,-0.556594377926957,1,1,0,0,1,10,0.25
1.49339909530937,-0.38298025392444,-0.472355421276454,0.692321216187765,-0.054041065999357,-0.755630070273274,1,1,0,0,1,10,0.25
1.7289376370346,-0.196663208063595,-0.648431373379393,0.550808570099143,0.231670566186189,-0.880628228229748,1,1,0,0,1,10,0.25
-0.584985828099259,0.604765653828162,-0.0197798257289378,-0.910914034237813,0.594315450954583,0.316598583283049,0,1,0,0,1,10,2.5
-0.667780295789676,0.474327237854988,0.193453057934666,-0.915878369088847,0.346225678761648,0.569652690327221,0,1,0,0,1,10,2.5
-0.685207809356432,0.297458426603455,0.38774938275296,-0.831190265730236,0.0642450560120817,0.766945209718165,0,1,0,0,1,10,2.5
-0.635562422775703,0.0914723396235669,0.544090083152126,-0.665139440190172,-0.224024347057963,0.889163787248128,0,1,0,0,1,10,2.5
-0.523703765552701,-0.123467683034716,0.647171448587406,-0.433980132100264,-0.490364685291716,0.924344817391967,0,1,0,0,1,10,2.5
-0.360581339572921,-0.326321820493283,0.686903160066196,-0.16033983281896,-0.708704702454494,0.869044535273421,0,1,0,0,1,10,2.5
-0.162162702039783,-0.497233300525852,0.659396002565626,0.128995647338942,-0.857671766002141,0.728676118663173,0,1,0,0,1,10,2.5
0.0521295494996298,-0.619472118742389,0.567342569242743,0.405704136442676,-0.922683943009461,0.516979806566739,0,1,0,0,1,10,2.5
0.261318996828405,-0.681072688824839,0.419753691996418,0.642699475894058,-0.897377384682231,0.25467790878807,0,1,0,0,1,10,2.5
0.444928719606147,-0.676005118289538,0.231076398683375,0.816782913219213,-0.784229276014108,-0.0325536372051761,0,1,0,0,1,10,2.5
0.584985719070644,-0.604765456566158,0.0197797374954953,0.910913948357075,-0.594315341977399,-0.316598606379617,0,1,0,0,1,10,2.5
0.667780240351655,-0.474327138240003,-0.193453102111671,0.915878379347445,-0.346225681238783,-0.569652698108755,0,1,0,0,1,10,2.5
0.685207778871596,-0.297458374788206,-0.387749404083409,0.831190253269385,-0.0642450385123941,-0.766945214756953,0,1,0,0,1,10,2.5
0.635562405761808,-0.0914723131388072,-0.544090092623014,0.665139433993104,0.224024356174404,-0.889163790167483,0,1,0,0,1,10,2.5
0.523703756054852,0.123467695782287,-0.647171451837149,0.433980132607048,0.49036468602473,-0.92434481863176,0,1,0,0,1,10,2.5
0.360581333752588,0.32632182631883,-0.686903160071428,0.160339832122996,0.708704703840249,-0.869044535963228,0,1,0,0,1,10,2.5
0.162162698094203,0.497233302800476,-0.659396000894683,-0.128995648276123,0.857671767404309,-0.728676119128208,0,1,0,0,1,10,2.5
-0.0521295523957901,0.619472119095587,-0.567342566699793,-0.405704135851497,0.9226839426216,-0.516979806770067,0,1,0,0,1,10,2.5
-0.261318999176805,0.681072688176262,-0.419753688999449,-0.642699475900748,0.897377384818328,-0.254677908917577,0,1,0,0,1,10,2.5
-0.444928721688785,0.676005117143993,-0.231076395455198,-0.816782913294646,0.784229276191932,0.0325536371027749,0,1,0,0,1,10,2.5
-0.584985721007564,0.604765455158948,-0.0197797341513706,-0.910913948269931,0.594315341963171,0.316598606306773,0,1,0,0,1,10,2.5
-0.667780242205016,0.474327136692133,0.193453105512896,-0.91587837927436,0.346225681223266,0.569652698051086,0,1,0,0,1,10,2.5
-0.685207780682738,0.297458373172403,0.387749407510349,-0.831190253211836,0.0642450385075568,0.766945214704243,0,1,0,0,1,10,2.5
-0.635562407549483,0.0914723114903422,0.544090096059151,-0.66513943391813,-0.224024356200453,0.889163790118479,0,1,0,0,1,10,2.5
-0.523703757826951,-0.123467697447156,0.647171455274117,-0.433980132529816,-0.490364686055606,0.924344818585398,0,1,0,0,1,10,2.5
-0.360581335514816,-0.326321827989993,0.686903163504815,-0.160339832048443,-0.708704703869548,0.869044535917954,0,1,0,0,1,10,2.5
-0.162162699849526,-0.497233304472599,0.659396004322126,0.128995648350859,-0.857671767434297,0.728676119083431,0,1,0,0,1,10,2.5
0.0521295506462833,-0.619472120766377,0.567342570120088,0.405704135927702,-0.922683942653561,0.516979806725803,0,1,0,0,1,10,2.5
0.261318997432382,-0.681072689844368,0.419753692411976,0.642699475976688,-0.897377384850402,0.254677908873617,0,1,0,0,1,10,2.5
0.444928719948971,-0.676005118808611,0.231076398859627,0.816782913370214,-0.784229276223715,-0.0325536371464844,0,1,0,0,1,10,2.5
0.584985719272161,-0.604765456819716,0.0197797375475413,0.910913948345458,-0.594315341995173,-0.316598606350312,0,1,0,0,1,10,2.5
0.667780240473902,-0.474327138348862,-0.193453102125055,0.915878379349575,-0.346225681255149,-0.569652698094468,0,1,0,0,1,10,2.5
0.685207778955811,-0.297458374824971,-0.387749404130855,0.831190253286677,-0.0642450385392492,-0.76694521474742,0,1,0,0,1,10,2.5
0.635562405826675,-0.091472313138694,-0.544090092687993,0.665139433992614,0.224024356168862,-0.889163790161452,0,1,0,0,1,10,2.5
0.523703756108218,0.123467695803037,-0.647171451911265,0.433980132603974,0.490364686024135,-0.924344818628089,0,1,0,0,1,10,2.5
0.36058133380012,0.326321826350105,-0.686903160150231,0.160339832122166,0.708704703838176,-0.869044535960375,0,1,0,0,1,10,2.5
0.162162698138838,0.497233302836926,-0.659396000975766,-0.128995648277503,0.857671767403055,-0.728676119125513,0,1,0,0,1,10,2.5
-0.052129552352984,0.619472119134892,-0.567342566781904,-0.405704135854763,0.922683942622367,-0.516979806767526,0,1,0,0,1,10,2.5
-0.261318999135103,0.68107268821704,-0.419753689081928,-0.642699475904147,0.897377384819202,-0.254677908914996,0,1,0,0,1,10,2.5
-0.444928721647709,0.676005117185397,-0.231076395537677,-0.816782913297993,0.784229276192501,0.0325536371054958,0,1,0,0,1,10,2.5
-0.58498572096691,0.604765455200582,-0.0197797342336596,-0.910913948273615,0.594315341963908,0.316598606309685,1,1,0,0,1,10,2.5
-1.05186037375427,0.481566116340987,0.20069244233979,-0.649229176977172,0.400474657731671,0.62388876294724,1,1,0,0,1,10,2.5
-1.36325183916632,0.331708306326081,0.421999417972721,-0.636314640379596,0.0094369070147445,0.712139275488904,1,1,0,0,1,10,2.5
-1.52266021829081,0.148603875397477,0.601221165529509,-0.582001879622484,-0.237521823988518,0.875659317791578,1,1,0,0,1,10,2.5
-1.51902162035028,-0.0542758555677743,0.71636320330323,-0.498900233948085,-0.485657663406441,0.929055642976993,1,1,0,0,1,10,2.5
-1.3491607540145,-0.257724845790756,0.755500158915856,-0.157603731358946,-0.727507144684654,0.85024353880635,1,1,0,0,1,10,2.5
